symbol,period,datetime,open,high,low,close,volume,update_time
300672.XSHG,1day,2020-01-10 15:00:00,44.99,49.27,44.48,47.57,11561081,2020/1/10 15:00
300672.XSHG,1day,2020-01-13 15:00:00,47.99,52.33,46.78,52.33,12953268,2020/1/13 15:00
300672.XSHG,1day,2020-01-14 15:00:00,52.43,55.37,51.46,53.11,11637336,2020/1/14 15:00
300672.XSHG,1day,2020-01-15 15:00:00,52.8,54.18,50.66,53.97,6897582,2020/1/15 15:00
300672.XSHG,1day,2020-01-16 15:00:00,55.24,58.47,53.94,54.54,9312923,2020/1/16 15:00
300672.XSHG,1day,2020-01-17 15:00:00,55.73,57.96,54.86,56.23,7714639,2020/1/17 15:00
300672.XSHG,1day,2020-01-20 15:00:00,56.73,61.59,56.31,60.41,8836773,2020/1/20 15:00
300672.XSHG,1day,2020-01-21 15:00:00,58.72,65.29,57.84,61.99,9268313,2020/1/21 15:00
300672.XSHG,1day,2020-01-22 15:00:00,62.88,65.25,58.72,64.39,8477762,2020/1/22 15:00
300672.XSHG,1day,2020-01-23 15:00:00,62.2,64.05,57.95,58.72,8832346,2020/1/23 15:00
300672.XSHG,1day,2020-02-03 15:00:00,52.85,52.85,52.85,52.85,296397,2020/2/3 15:00
300672.XSHG,1day,2020-02-04 15:00:00,48.77,57.23,48.77,55.5,7825281,2020/2/4 15:00
300672.XSHG,1day,2020-02-05 15:00:00,56.23,57.33,54.15,55.05,7368814,2020/2/5 15:00
300672.XSHG,1day,2020-02-06 15:00:00,54.73,56.73,53.94,55.97,5402786,2020/2/6 15:00
300672.XSHG,1day,2020-02-07 15:00:00,55.99,59.6,54.73,58.72,6585099,2020/2/7 15:00
300672.XSHG,1day,2020-02-10 15:00:00,59.09,59.59,53.76,56.73,6235741,2020/2/10 15:00
300672.XSHG,1day,2020-02-11 15:00:00,56.73,58.57,56.16,56.63,4591660,2020/2/11 15:00
300672.XSHG,1day,2020-02-12 15:00:00,55.73,58.47,55.35,58,5201440,2020/2/12 15:00
300672.XSHG,1day,2020-02-13 15:00:00,58.03,61.71,57.62,59.62,7971566,2020/2/13 15:00
300672.XSHG,1day,2020-02-14 15:00:00,59.02,61.67,58.32,59.64,7037742,2020/2/14 15:00
300672.XSHG,1day,2020-02-17 15:00:00,60,61.39,58.71,61.21,6976253,2020/2/17 15:00
300672.XSHG,1day,2020-02-18 15:00:00,61.01,65.14,60.39,64.94,9228218,2020/2/18 15:00
300672.XSHG,1day,2020-02-19 15:00:00,63.9,69.64,63.2,66.38,10282408,2020/2/19 15:00
300672.XSHG,1day,2020-02-20 15:00:00,66.12,69.01,64.17,66.58,7635177,2020/2/20 15:00
300672.XSHG,1day,2020-02-21 15:00:00,65.64,69.52,65.64,67.49,7274566,2020/2/21 15:00
300672.XSHG,1day,2020-02-24 15:00:00,67.4,69.05,63.63,68.8,8401512,2020/2/24 15:00
300672.XSHG,1day,2020-02-25 15:00:00,65.78,68.8,62.36,65.96,7593980,2020/2/25 15:00
300672.XSHG,1day,2020-02-26 15:00:00,63.7,65.28,59.36,59.36,7588848,2020/2/26 15:00
300672.XSHG,1day,2020-02-27 15:00:00,59.36,60.16,56.89,57.09,6565913,2020/2/27 15:00
300672.XSHG,1day,2020-02-28 15:00:00,53.61,55.24,52.15,52.63,6960680,2020/2/28 15:00
300672.XSHG,1day,2020-03-02 15:00:00,54.46,55.81,53.16,54.84,5091629,2020/3/2 15:00
300672.XSHG,1day,2020-03-03 15:00:00,55.84,57.53,53.89,54.59,5572296,2020/3/3 15:00
300672.XSHG,1day,2020-03-04 15:00:00,53.36,55.86,52.49,54.28,5021693,2020/3/4 15:00
300672.XSHG,1day,2020-03-05 15:00:00,55.32,55.71,53,54.42,3920673,2020/3/5 15:00
300672.XSHG,1day,2020-03-06 15:00:00,53.26,54.62,52.75,53.48,3622053,2020/3/6 15:00
300672.XSHG,1day,2020-03-09 15:00:00,52.75,53.1,49.97,50.06,4058531,2020/3/9 15:00
300672.XSHG,1day,2020-03-10 15:00:00,50.16,52.95,49.74,52.95,5888700,2020/3/10 15:00
300672.XSHG,1day,2020-03-11 15:00:00,53.74,55.44,51.91,52.59,7112997,2020/3/11 15:00
300672.XSHG,1day,2020-03-12 15:00:00,50.87,52.53,50.07,51.43,4014010,2020/3/12 15:00
300672.XSHG,1day,2020-03-13 15:00:00,49.27,53.31,49.18,52.32,4935181,2020/3/13 15:00
300672.XSHG,1day,2020-03-16 15:00:00,53.05,53.22,48,48,5599126,2020/3/16 15:00
300672.XSHG,1day,2020-03-17 15:00:00,49.81,50.2,46.08,48.72,5155433,2020/3/17 15:00
300672.XSHG,1day,2020-03-18 15:00:00,49.51,50.56,48.27,48.28,3992728,2020/3/18 15:00
300672.XSHG,1day,2020-03-19 15:00:00,48.83,49.92,47.77,49.85,4300571,2020/3/19 15:00
300672.XSHG,1day,2020-03-20 15:00:00,50.43,50.76,48.03,48.93,3236135,2020/3/20 15:00
300672.XSHG,1day,2020-03-23 15:00:00,47.37,47.4,44.13,44.68,3918676,2020/3/23 15:00
300672.XSHG,1day,2020-03-24 15:00:00,46.03,46.23,42.46,44.88,3929716,2020/3/24 15:00
300672.XSHG,1day,2020-03-25 15:00:00,46.28,46.78,45.36,46.33,3731381,2020/3/25 15:00
300672.XSHG,1day,2020-03-26 15:00:00,45.98,46.56,45.17,45.52,2227253,2020/3/26 15:00
300672.XSHG,1day,2020-03-27 15:00:00,46.38,46.38,43.79,44.22,2404693,2020/3/27 15:00
300672.XSHG,1day,2020-03-30 15:00:00,42.94,42.94,40.92,41.83,3426736,2020/3/30 15:00
300672.XSHG,1day,2020-03-31 15:00:00,42.81,43.48,41.67,42,2609664,2020/3/31 15:00
300672.XSHG,1day,2020-04-01 15:00:00,42.31,43.51,41.7,41.8,3777399,2020/4/1 15:00
300672.XSHG,1day,2020-04-02 15:00:00,42.33,44.43,41.98,44.4,4679680,2020/4/2 15:00
300672.XSHG,1day,2020-04-03 15:00:00,44.23,44.59,42.7,43.02,3257139,2020/4/3 15:00
300672.XSHG,1day,2020-04-07 15:00:00,44.03,44.87,44.03,44.34,3070360,2020/4/7 15:00
300672.XSHG,1day,2020-04-08 15:00:00,44.32,48.78,43.83,48.78,7127773,2020/4/8 15:00
300672.XSHG,1day,2020-04-09 15:00:00,50.24,51.72,49.03,50.05,8441793,2020/4/9 15:00
300672.XSHG,1day,2020-04-10 15:00:00,48.77,48.77,45.05,45.05,7253068,2020/4/10 15:00
300672.XSHG,1day,2020-04-13 15:00:00,43.34,43.62,42.06,42.36,4320066,2020/4/13 15:00
300672.XSHG,1day,2020-04-14 15:00:00,43.03,44.02,42.58,43.79,2783687,2020/4/14 15:00
300672.XSHG,1day,2020-04-15 15:00:00,43.89,45.09,42.8,43.94,3081096,2020/4/15 15:00
300672.XSHG,1day,2020-04-16 15:00:00,43.79,44.63,43.09,44.34,2971080,2020/4/16 15:00
300672.XSHG,1day,2020-04-17 15:00:00,44.22,46.12,44.22,44.77,3713587,2020/4/17 15:00
300672.XSHG,1day,2020-04-20 15:00:00,44.57,46.06,43.88,45.87,3328370,2020/4/20 15:00
300672.XSHG,1day,2020-04-21 15:00:00,44.79,45.56,43.97,44.83,2690654,2020/4/21 15:00
300672.XSHG,1day,2020-04-22 15:00:00,44.31,45.49,44.1,45.47,2579722,2020/4/22 15:00
300672.XSHG,1day,2020-04-23 15:00:00,45.5,45.5,43.96,44.08,2415652,2020/4/23 15:00
300672.XSHG,1day,2020-04-24 15:00:00,44.04,44.66,42.22,42.4,2177921,2020/4/24 15:00
300672.XSHG,1day,2020-04-27 15:00:00,42.3,45.09,41.47,43.54,2899238,2020/4/27 15:00
300672.XSHG,1day,2020-04-28 15:00:00,42.78,44.76,41.32,43.97,3500695,2020/4/28 15:00
300672.XSHG,1day,2020-04-29 15:00:00,43.29,44.35,42.77,42.87,2096841,2020/4/29 15:00
300672.XSHG,1day,2020-04-30 15:00:00,43.54,45.98,43.16,45.45,4433909,2020/4/30 15:00
300672.XSHG,1day,2020-05-06 15:00:00,45.48,49.9,45.48,48.55,5931509,2020/5/6 15:00
300672.XSHG,1day,2020-05-07 15:00:00,48.17,48.7,46.78,47.22,4182311,2020/5/7 15:00
300672.XSHG,1day,2020-05-08 15:00:00,47.86,48.59,47.08,47.97,3540075,2020/5/8 15:00
300672.XSHG,1day,2020-05-11 15:00:00,48.08,50.16,47.8,50.16,4898298,2020/5/11 15:00
300672.XSHG,1day,2020-05-12 15:00:00,50.19,52.55,49.19,52.12,7209154,2020/5/12 15:00
300672.XSHG,1day,2020-05-13 15:00:00,50.97,51.84,50.46,51,3717918,2020/5/13 15:00
300672.XSHG,1day,2020-05-14 15:00:00,50.51,51.14,50.04,50.26,2875022,2020/5/14 15:00
300672.XSHG,1day,2020-05-15 15:00:00,50.26,52.32,49.77,51.22,4709716,2020/5/15 15:00
300672.XSHG,1day,2020-05-18 15:00:00,51.75,52.04,48.77,48.99,4281382,2020/5/18 15:00
300672.XSHG,1day,2020-05-19 15:00:00,49.5,50.42,49.08,50.28,3230403,2020/5/19 15:00
300672.XSHG,1day,2020-05-20 15:00:00,50.76,51.92,50.16,50.91,4810287,2020/5/20 15:00
300672.XSHG,1day,2020-05-21 15:00:00,50.96,51.85,49.51,49.64,3566698,2020/5/21 15:00
300672.XSHG,1day,2020-05-22 15:00:00,49.74,53.6,49.48,51.9,5830624,2020/5/22 15:00
300672.XSHG,1day,2020-05-25 15:00:00,51.75,54.94,51.52,53.55,6813981,2020/5/25 15:00
300672.XSHG,1day,2020-05-26 15:00:00,53.73,54.64,52.75,53.89,5649968,2020/5/26 15:00
300672.XSHG,1day,2020-05-27 15:00:00,53.72,53.97,51.16,51.74,4735436,2020/5/27 15:00
300672.XSHG,1day,2020-05-28 15:00:00,51.29,51.63,49.07,50.06,3765336,2020/5/28 15:00
300672.XSHG,1day,2020-05-29 15:00:00,49.67,50.43,48.89,49.15,2604239,2020/5/29 15:00
300672.XSHG,1day,2020-06-01 15:00:00,49.76,51.64,49.56,51.57,3353589,2020/6/1 15:00
300672.XSHG,1day,2020-06-02 15:00:00,51.5,52.5,51.06,51.97,3327665,2020/6/2 15:00
300672.XSHG,1day,2020-06-03 15:00:00,51.79,52.95,51.28,51.36,3335508,2020/6/3 15:00
300672.XSHG,1day,2020-06-04 15:00:00,51.5,52.03,50.21,50.58,2269248,2020/6/4 15:00
300672.XSHG,1day,2020-06-05 15:00:00,49.76,51.55,49.76,50.79,1977971,2020/6/5 15:00
300672.XSHG,1day,2020-06-08 15:00:00,50.76,51.36,49.59,49.89,2436843,2020/6/8 15:00
300672.XSHG,1day,2020-06-09 15:00:00,49.59,50.14,49.06,49.6,1785959,2020/6/9 15:00
300672.XSHG,1day,2020-06-10 15:00:00,49.55,50.42,49.55,50.05,1648911,2020/6/10 15:00
300672.XSHG,1day,2020-06-11 15:00:00,49.76,51.26,49.57,49.79,2077543,2020/6/11 15:00
300672.XSHG,1day,2020-06-12 15:00:00,48.66,50.67,48.28,49.93,1919794,2020/6/12 15:00
300672.XSHG,1day,2020-06-15 15:00:00,49.7,49.7,48.25,48.77,2390729,2020/6/15 15:00
300672.XSHG,1day,2020-06-16 15:00:00,49.37,49.98,49.31,49.74,1618166,2020/6/16 15:00
300672.XSHG,1day,2020-06-17 15:00:00,50.16,50.16,48.66,49.08,1462525,2020/6/17 15:00
300672.XSHG,1day,2020-06-18 15:00:00,49.17,49.5,48.77,49.09,1293026,2020/6/18 15:00
300672.XSHG,1day,2020-06-19 15:00:00,48.78,49.42,48.65,48.88,2307639,2020/6/19 15:00
300672.XSHG,1day,2020-06-22 15:00:00,49.34,51.5,49.34,50.71,3319535,2020/6/22 15:00
300672.XSHG,1day,2020-06-23 15:00:00,50.98,50.98,49.62,50.81,2415438,2020/6/23 15:00
300672.XSHG,1day,2020-06-24 15:00:00,50.86,52.6,50.76,51.82,3972623,2020/6/24 15:00
300672.XSHG,1day,2020-06-29 15:00:00,51.65,51.65,49.93,50.24,2490908,2020/6/29 15:00
300672.XSHG,1day,2020-06-30 15:00:00,51.01,51.54,50.37,51.17,2565857,2020/6/30 15:00
300672.XSHG,1day,2020-07-01 15:00:00,50.78,52.24,50.41,51.33,3291196,2020/7/1 15:00
300672.XSHG,1day,2020-07-02 15:00:00,51.1,53.73,50.56,53.72,5751047,2020/7/2 15:00
300672.XSHG,1day,2020-07-03 15:00:00,53.9,57.73,52.63,55.94,6215056,2020/7/3 15:00
300672.XSHG,1day,2020-07-06 15:00:00,55.94,60.72,55.6,59.58,5607107,2020/7/6 15:00
300672.XSHG,1day,2020-07-07 15:00:00,59.63,62.61,58.45,58.65,6529178,2020/7/7 15:00
300672.XSHG,1day,2020-07-08 15:00:00,57.83,59.41,57.03,59.07,4540625,2020/7/8 15:00
300672.XSHG,1day,2020-07-09 15:00:00,59.42,64.86,59.01,63.25,6474821,2020/7/9 15:00
300672.XSHG,1day,2020-07-10 15:00:00,63.16,65.53,61.82,63.64,5615038,2020/7/10 15:00
300672.XSHG,1day,2020-07-13 15:00:00,64.97,67.68,63.42,67.26,5199427,2020/7/13 15:00
300672.XSHG,1day,2020-07-14 15:00:00,67.79,67.79,62.33,64.3,4929047,2020/7/14 15:00
300672.XSHG,1day,2020-07-15 15:00:00,64.03,64.81,59.83,59.83,4823941,2020/7/15 15:00
300672.XSHG,1day,2020-07-16 15:00:00,59.82,61.39,53.95,54.81,4463407,2020/7/16 15:00
300672.XSHG,1day,2020-07-17 15:00:00,54.89,55.84,53.16,54.24,3310872,2020/7/17 15:00
300672.XSHG,1day,2020-07-20 15:00:00,55.23,56.14,53.46,55.83,3071575,2020/7/20 15:00
300672.XSHG,1day,2020-07-21 15:00:00,55.54,56.67,54.69,55.54,2191042,2020/7/21 15:00
300672.XSHG,1day,2020-07-22 15:00:00,55.48,56.84,54.67,55.76,2223528,2020/7/22 15:00
300672.XSHG,1day,2020-07-23 15:00:00,55.05,55.8,53.11,55.32,2534219,2020/7/23 15:00
300672.XSHG,1day,2020-07-24 15:00:00,54.72,56.41,52.75,52.85,3295427,2020/7/24 15:00
300672.XSHG,1day,2020-07-27 15:00:00,52.61,53.8,51.78,52.3,2092854,2020/7/27 15:00
300672.XSHG,1day,2020-07-28 15:00:00,53.15,53.15,51.55,52.23,1841518,2020/7/28 15:00
300672.XSHG,1day,2020-07-29 15:00:00,51.77,55.04,51.77,54.66,2860265,2020/7/29 15:00
300672.XSHG,1day,2020-07-30 15:00:00,54.74,55.34,53.27,53.64,1994164,2020/7/30 15:00
300672.XSHG,1day,2020-07-31 15:00:00,53.84,56.07,53.35,55.95,3531015,2020/7/31 15:00
300672.XSHG,1day,2020-08-03 15:00:00,56.62,57.67,55.06,57.18,3574638,2020/8/3 15:00
300672.XSHG,1day,2020-08-04 15:00:00,57.18,57.33,55.29,56.2,2652769,2020/8/4 15:00
300672.XSHG,1day,2020-08-05 15:00:00,58.45,59.8,56.75,56.79,4090918,2020/8/5 15:00
300672.XSHG,1day,2020-08-06 15:00:00,56.23,58.02,55.34,57.73,3353000,2020/8/6 15:00
300672.XSHG,1day,2020-08-07 15:00:00,57.83,57.83,54.34,55.27,3016716,2020/8/7 15:00
300672.XSHG,1day,2020-08-10 15:00:00,54.38,56.04,54.23,54.92,1897386,2020/8/10 15:00
300672.XSHG,1day,2020-08-11 15:00:00,55.14,55.45,52.92,53.05,2068276,2020/8/11 15:00
300672.XSHG,1day,2020-08-12 15:00:00,52.84,53.94,51.26,52.55,1964184,2020/8/12 15:00
300672.XSHG,1day,2020-08-13 15:00:00,52.75,53.64,52.25,52.75,1178907,2020/8/13 15:00
300672.XSHG,1day,2020-08-14 15:00:00,52.79,53.34,52.17,53.2,1051638,2020/8/14 15:00
300672.XSHG,1day,2020-08-17 15:00:00,53.17,53.96,52.4,53.8,1919651,2020/8/17 15:00
300672.XSHG,1day,2020-08-18 15:00:00,53.83,55.41,53.39,54.39,2191331,2020/8/18 15:00
300672.XSHG,1day,2020-08-19 15:00:00,54.23,54.39,51.85,51.85,2111308,2020/8/19 15:00
300672.XSHG,1day,2020-08-20 15:00:00,51.38,52.35,51.06,51.44,1053746,2020/8/20 15:00
300672.XSHG,1day,2020-08-21 15:00:00,51.86,52.22,50.65,50.95,1372965,2020/8/21 15:00
300672.XSHG,1day,2020-08-24 15:00:00,51,52.23,49.26,51.35,1662003,2020/8/24 15:00
300672.XSHG,1day,2020-08-25 15:00:00,51.23,52.13,51.09,51.97,1117020,2020/8/25 15:00
300672.XSHG,1day,2020-08-26 15:00:00,51.84,52.97,51.09,51.2,1449286,2020/8/26 15:00
300672.XSHG,1day,2020-08-27 15:00:00,51.19,53.33,50.36,52.55,2365239,2020/8/27 15:00
300672.XSHG,1day,2020-08-28 15:00:00,53.19,53.84,51.87,52.96,2410467,2020/8/28 15:00
300672.XSHG,1day,2020-08-31 15:00:00,52.52,53.52,52.24,52.83,1760788,2020/8/31 15:00
300672.XSHG,1day,2020-09-01 15:00:00,52.35,53.69,51.81,53.25,1583573,2020/9/1 15:00
300672.XSHG,1day,2020-09-02 15:00:00,52.85,53.54,52.05,52.84,1744842,2020/9/2 15:00
300672.XSHG,1day,2020-09-03 15:00:00,52.83,56.44,52.25,55.32,3939990,2020/9/3 15:00
300672.XSHG,1day,2020-09-04 15:00:00,54.29,59.5,54.29,57.9,5981390,2020/9/4 15:00
300672.XSHG,1day,2020-09-07 15:00:00,57.83,57.83,55.44,55.74,4400020,2020/9/7 15:00
