symbol,period,datetime,open,high,low,close,volume,update_time
000001.XSHG,1day,2018-7-26 15:00:00,2905.79,2915.27,2875.8,2882.23,16842820800,2018-7-26 15:00:00
000001.XSHG,1day,2018-7-27 15:00:00,2879.69,2889.55,2864.17,2873.59,14637160000,2018-7-27 15:00:00
000001.XSHG,1day,2018-7-30 15:00:00,2871.94,2895.73,2850.64,2869.05,15165225600,2018-7-30 15:00:00
000001.XSHG,1day,2018-7-31 15:00:00,2866.9,2884.67,2854.49,2876.4,11893112000,2018-7-31 15:00:00
000001.XSHG,1day,2018-8-1 15:00:00,2882.51,2897.39,2824.18,2824.53,14951435200,2018-8-1 15:00:00
000001.XSHG,1day,2018-8-2 15:00:00,2815.34,2815.34,2726.9,2768.02,17417900800,2018-8-2 15:00:00
000001.XSHG,1day,2018-8-3 15:00:00,2763.4,2777.38,2740.44,2740.44,12700636000,2018-8-3 15:00:00
000001.XSHG,1day,2018-8-6 15:00:00,2736.53,2760.29,2692.54,2705.16,12975310400,2018-8-6 15:00:00
000001.XSHG,1day,2018-8-7 15:00:00,2711.74,2779.37,2696.04,2779.37,14957974400,2018-8-7 15:00:00
000001.XSHG,1day,2018-8-8 15:00:00,2771.13,2779.91,2741.14,2744.07,14768872000,2018-8-8 15:00:00
000001.XSHG,1day,2018-8-9 15:00:00,2729.58,2801.43,2726.57,2794.38,15166033600,2018-8-9 15:00:00
000001.XSHG,1day,2018-8-10 15:00:00,2791.4,2805.99,2777.81,2795.31,12153223200,2018-8-10 15:00:00
000001.XSHG,1day,2018-8-13 15:00:00,2769.02,2789.77,2742.56,2785.87,12753224000,2018-8-13 15:00:00
000001.XSHG,1day,2018-8-14 15:00:00,2780.74,2789.44,2766.79,2780.96,10957108000,2018-8-14 15:00:00
000001.XSHG,1day,2018-8-15 15:00:00,2777.25,2777.7,2721.49,2723.26,11616178400,2018-8-15 15:00:00
000001.XSHG,1day,2018-8-16 15:00:00,2691.43,2732.95,2672.87,2705.19,12027788000,2018-8-16 15:00:00
000001.XSHG,1day,2018-8-17 15:00:00,2723.89,2730.24,2665.79,2668.97,11244529600,2018-8-17 15:00:00
000001.XSHG,1day,2018-8-20 15:00:00,2673.07,2698.47,2653.2,2698.47,11078416000,2018-8-20 15:00:00
000001.XSHG,1day,2018-8-21 15:00:00,2700.34,2739.11,2696.29,2733.83,11358684000,2018-8-21 15:00:00
000001.XSHG,1day,2018-8-22 15:00:00,2731.96,2731.96,2709.25,2714.61,9366464000,2018-8-22 15:00:00
000001.XSHG,1day,2018-8-23 15:00:00,2714.87,2736.01,2700.93,2724.62,9844647200,2018-8-23 15:00:00
000001.XSHG,1day,2018-8-24 15:00:00,2717.08,2748.82,2705.44,2729.43,10051627200,2018-8-24 15:00:00
000001.XSHG,1day,2018-8-27 15:00:00,2736.32,2780.9,2736.32,2780.9,13276257600,2018-8-27 15:00:00
000001.XSHG,1day,2018-8-28 15:00:00,2782.29,2791.39,2769.4,2777.98,11874936800,2018-8-28 15:00:00
000001.XSHG,1day,2018-8-29 15:00:00,2774.86,2778.29,2762.38,2769.29,10015692800,2018-8-29 15:00:00
000001.XSHG,1day,2018-8-30 15:00:00,2769.33,2780.53,2736.57,2737.74,10606094400,2018-8-30 15:00:00
000001.XSHG,1day,2018-8-31 15:00:00,2730.11,2744.63,2710.59,2725.25,10975874400,2018-8-31 15:00:00
000001.XSHG,1day,2018-9-3 15:00:00,2716.4,2722.59,2692.54,2720.73,10221300800,2018-9-3 15:00:00
000001.XSHG,1day,2018-9-4 15:00:00,2720.65,2756.4,2712.56,2750.58,10901030400,2018-9-4 15:00:00
000001.XSHG,1day,2018-9-5 15:00:00,2741.38,2745.45,2704.34,2704.34,10500227200,2018-9-5 15:00:00
000001.XSHG,1day,2018-9-6 15:00:00,2697.58,2719.21,2684.09,2691.59,9887976800,2018-9-6 15:00:00
000001.XSHG,1day,2018-9-7 15:00:00,2696.68,2728.34,2683.82,2702.3,10752329600,2018-9-7 15:00:00
000001.XSHG,1day,2018-9-10 15:00:00,2698.01,2703.43,2667.39,2669.48,10355916800,2018-9-10 15:00:00
000001.XSHG,1day,2018-9-11 15:00:00,2668.49,2680.5,2652.78,2664.8,9986594400,2018-9-11 15:00:00
000001.XSHG,1day,2018-9-12 15:00:00,2659.74,2672.05,2647.29,2656.11,9002676000,2018-9-12 15:00:00
000001.XSHG,1day,2018-9-13 15:00:00,2679.21,2688.89,2653.4,2686.58,10733501600,2018-9-13 15:00:00
000001.XSHG,1day,2018-9-14 15:00:00,2688.78,2694.64,2675.49,2681.64,10000500800,2018-9-14 15:00:00
000001.XSHG,1day,2018-9-17 15:00:00,2671.29,2671.29,2648.57,2651.79,8823888800,2018-9-17 15:00:00
000001.XSHG,1day,2018-9-18 15:00:00,2644.3,2700.09,2644.3,2699.95,11576799200,2018-9-18 15:00:00
000001.XSHG,1day,2018-9-19 15:00:00,2694.8,2746.08,2690.99,2730.85,14155032000,2018-9-19 15:00:00
000001.XSHG,1day,2018-9-20 15:00:00,2732.17,2743.96,2724.18,2729.24,11138750400,2018-9-20 15:00:00
000001.XSHG,1day,2018-9-21 15:00:00,2733.87,2797.49,2722.08,2797.48,15801664000,2018-9-21 15:00:00
000001.XSHG,1day,2018-9-25 15:00:00,2775.07,2790.03,2771.16,2781.14,11198317600,2018-9-25 15:00:00
000001.XSHG,1day,2018-9-26 15:00:00,2785.32,2827.28,2783.55,2806.81,13956771200,2018-9-26 15:00:00
000001.XSHG,1day,2018-9-27 15:00:00,2805.79,2810.51,2786.65,2791.77,12399769600,2018-9-27 15:00:00
000001.XSHG,1day,2018-9-28 15:00:00,2794.26,2821.62,2791.96,2821.35,13429046400,2018-9-28 15:00:00
000001.XSHG,1day,2018-10-8 15:00:00,2768.21,2771.84,2710.2,2716.51,14950139200,2018-10-8 15:00:00
000001.XSHG,1day,2018-10-9 15:00:00,2713.73,2734.29,2711.29,2721.01,11677189600,2018-10-9 15:00:00
000001.XSHG,1day,2018-10-10 15:00:00,2723.72,2743.48,2703.25,2725.84,11348573600,2018-10-10 15:00:00
000001.XSHG,1day,2018-10-11 15:00:00,2643.07,2661.05,2560.38,2583.46,19715070400,2018-10-11 15:00:00
000001.XSHG,1day,2018-10-12 15:00:00,2574.04,2615.71,2536.72,2606.91,17008163200,2018-10-12 15:00:00
000001.XSHG,1day,2018-10-15 15:00:00,2605.91,2611.82,2565.06,2568.1,11857620000,2018-10-15 15:00:00
000001.XSHG,1day,2018-10-16 15:00:00,2567.76,2597.71,2536.47,2546.33,11941914400,2018-10-16 15:00:00
000001.XSHG,1day,2018-10-17 15:00:00,2574.31,2582.5,2517.75,2561.61,12995400000,2018-10-17 15:00:00
000001.XSHG,1day,2018-10-18 15:00:00,2544.91,2544.91,2485.64,2486.42,12542851200,2018-10-18 15:00:00
000001.XSHG,1day,2018-10-19 15:00:00,2460.08,2553.2,2449.47,2550.47,14732355200,2018-10-19 15:00:00
000001.XSHG,1day,2018-10-22 15:00:00,2565.64,2675.36,2565.64,2654.88,21188844800,2018-10-22 15:00:00
000001.XSHG,1day,2018-10-23 15:00:00,2652.65,2659.63,2583.39,2594.83,17834353600,2018-10-23 15:00:00
000001.XSHG,1day,2018-10-24 15:00:00,2579.97,2640.39,2578.05,2603.3,16006040000,2018-10-24 15:00:00
000001.XSHG,1day,2018-10-25 15:00:00,2540.93,2605.88,2531.78,2603.8,16203297600,2018-10-25 15:00:00
000001.XSHG,1day,2018-10-26 15:00:00,2610.9,2626.03,2580.9,2598.85,15893611200,2018-10-26 15:00:00
000001.XSHG,1day,2018-10-29 15:00:00,2593.59,2595.35,2529.19,2542.1,13424192000,2018-10-29 15:00:00
000001.XSHG,1day,2018-10-30 15:00:00,2538.57,2586.92,2521.78,2568.05,16668230400,2018-10-30 15:00:00
000001.XSHG,1day,2018-10-31 15:00:00,2573.01,2612.88,2567.11,2602.78,18055035200,2018-10-31 15:00:00
000001.XSHG,1day,2018-11-1 15:00:00,2617.03,2636.65,2603.69,2606.24,20090393600,2018-11-1 15:00:00
000001.XSHG,1day,2018-11-2 15:00:00,2649.25,2676.48,2628.91,2676.48,22502692800,2018-11-2 15:00:00
000001.XSHG,1day,2018-11-5 15:00:00,2665.43,2673.09,2639.53,2665.43,19376009600,2018-11-5 15:00:00
000001.XSHG,1day,2018-11-6 15:00:00,2660.72,2660.73,2635.53,2659.36,16366947200,2018-11-6 15:00:00
000001.XSHG,1day,2018-11-7 15:00:00,2659.84,2675.57,2639.25,2641.34,17317995100,2018-11-7 15:00:00
000001.XSHG,1day,2018-11-8 15:00:00,2660.09,2661.97,2632.3,2635.63,15963548800,2018-11-8 15:00:00
000001.XSHG,1day,2018-11-9 15:00:00,2621.24,2621.24,2598.2,2598.87,15244630400,2018-11-9 15:00:00
000001.XSHG,1day,2018-11-12 15:00:00,2593.2,2631.17,2590.45,2630.52,17503131200,2018-11-12 15:00:00
000001.XSHG,1day,2018-11-13 15:00:00,2600.5,2666.49,2597.35,2654.88,24928244800,2018-11-13 15:00:00
000001.XSHG,1day,2018-11-14 15:00:00,2648.31,2658.31,2628.06,2632.24,23844934400,2018-11-14 15:00:00
000001.XSHG,1day,2018-11-15 15:00:00,2632.14,2668.17,2631.89,2668.17,20784872000,2018-11-15 15:00:00
000001.XSHG,1day,2018-11-16 15:00:00,2669.78,2695.55,2657.18,2679.11,24219884800,2018-11-16 15:00:00
000001.XSHG,1day,2018-11-19 15:00:00,2681.9,2703.51,2674.26,2703.51,23166283200,2018-11-19 15:00:00
000001.XSHG,1day,2018-11-20 15:00:00,2684.29,2690.83,2643.38,2645.85,21589131200,2018-11-20 15:00:00
000001.XSHG,1day,2018-11-21 15:00:00,2619.82,2653.8,2618.09,2651.51,18259644800,2018-11-21 15:00:00
000001.XSHG,1day,2018-11-22 15:00:00,2655.9,2657.54,2634.52,2645.43,14930905600,2018-11-22 15:00:00
000001.XSHG,1day,2018-11-23 15:00:00,2640.67,2641.85,2577.48,2579.48,19147454400,2018-11-23 15:00:00
000001.XSHG,1day,2018-11-26 15:00:00,2580.84,2594.98,2568.1,2575.81,13431454400,2018-11-26 15:00:00
000001.XSHG,1day,2018-11-27 15:00:00,2585.83,2592.54,2566.17,2574.68,12365843200,2018-11-27 15:00:00
000001.XSHG,1day,2018-11-28 15:00:00,2575.45,2601.74,2561.59,2601.74,14596347200,2018-11-28 15:00:00
000001.XSHG,1day,2018-11-29 15:00:00,2613.78,2617.55,2567.44,2567.44,15716870400,2018-11-29 15:00:00
000001.XSHG,1day,2018-11-30 15:00:00,2564.56,2590.16,2555.4,2588.19,13932902400,2018-11-30 15:00:00
000001.XSHG,1day,2018-12-3 15:00:00,2647.13,2665.14,2629.23,2654.8,20747896000,2018-12-3 15:00:00
000001.XSHG,1day,2018-12-4 15:00:00,2651.56,2666.03,2645.25,2665.96,16794056000,2018-12-4 15:00:00
000001.XSHG,1day,2018-12-5 15:00:00,2629.83,2660.33,2626.66,2649.81,15450204800,2018-12-5 15:00:00
000001.XSHG,1day,2018-12-6 15:00:00,2629.82,2633.52,2603.13,2605.18,14166164800,2018-12-6 15:00:00
000001.XSHG,1day,2018-12-7 15:00:00,2609.34,2614.18,2599.35,2605.89,10907499200,2018-12-7 15:00:00
000001.XSHG,1day,2018-12-10 15:00:00,2589.19,2599.76,2576.24,2584.58,11319967200,2018-12-10 15:00:00
000001.XSHG,1day,2018-12-11 15:00:00,2587.01,2596.12,2583.21,2594.09,10130436800,2018-12-11 15:00:00
000001.XSHG,1day,2018-12-12 15:00:00,2608.11,2609.93,2595.14,2602.15,10351830400,2018-12-12 15:00:00
000001.XSHG,1day,2018-12-13 15:00:00,2607.14,2645.78,2599.48,2634.05,15073811200,2018-12-13 15:00:00
000001.XSHG,1day,2018-12-14 15:00:00,2627.28,2628.89,2593.74,2593.74,14594249600,2018-12-14 15:00:00
000001.XSHG,1day,2018-12-17 15:00:00,2587.26,2598.97,2573.87,2597.97,11736324800,2018-12-17 15:00:00
000001.XSHG,1day,2018-12-18 15:00:00,2583.63,2599.15,2563.57,2576.65,11703336800,2018-12-18 15:00:00
000001.XSHG,1day,2018-12-19 15:00:00,2578.68,2579.87,2547.08,2549.56,10766180000,2018-12-19 15:00:00
000001.XSHG,1day,2018-12-20 15:00:00,2544.51,2554.86,2516.02,2536.27,12056649600,2018-12-20 15:00:00
000001.XSHG,1day,2018-12-21 15:00:00,2526.55,2527.24,2498.82,2516.25,11567120000,2018-12-21 15:00:00
000001.XSHG,1day,2018-12-24 15:00:00,2506.74,2529.44,2500.44,2527.01,9733985600,2018-12-24 15:00:00
000001.XSHG,1day,2018-12-25 15:00:00,2503.95,2513.92,2462.84,2504.82,14004828500,2018-12-25 15:00:00
000001.XSHG,1day,2018-12-26 15:00:00,2501.12,2513.76,2492.08,2498.29,10879963200,2018-12-26 15:00:00
000001.XSHG,1day,2018-12-27 15:00:00,2527.72,2532,2483.09,2483.09,13540684800,2018-12-27 15:00:00
000001.XSHG,1day,2018-12-28 15:00:00,2483.62,2505.11,2478.34,2493.9,11918670200,2018-12-28 15:00:00
000001.XSHG,1day,2019-1-2 15:00:00,2497.88,2500.28,2456.42,2465.29,10992346800,2019-1-2 15:00:00
000001.XSHG,1day,2019-1-3 15:00:00,2461.78,2488.48,2456.08,2464.36,12439749600,2019-1-3 15:00:00
000001.XSHG,1day,2019-1-4 15:00:00,2446.02,2515.32,2440.91,2514.87,16878471000,2019-1-4 15:00:00
000001.XSHG,1day,2019-1-7 15:00:00,2528.7,2536.98,2515.51,2533.09,17728747000,2019-1-7 15:00:00
000001.XSHG,1day,2019-1-8 15:00:00,2530.3,2531.3,2520.16,2526.46,15745584100,2019-1-8 15:00:00
000001.XSHG,1day,2019-1-9 15:00:00,2536.42,2574.39,2536.29,2544.34,19188793600,2019-1-9 15:00:00
000001.XSHG,1day,2019-1-10 15:00:00,2543.85,2551.83,2531.97,2535.1,15987432000,2019-1-10 15:00:00
000001.XSHG,1day,2019-1-11 15:00:00,2539.55,2554.71,2533.6,2553.83,14932922200,2019-1-11 15:00:00
000001.XSHG,1day,2019-1-14 15:00:00,2553.33,2556.25,2533.01,2535.77,14475970100,2019-1-14 15:00:00
000001.XSHG,1day,2019-1-15 15:00:00,2537.37,2571.49,2532.62,2570.34,15943909700,2019-1-15 15:00:00
000001.XSHG,1day,2019-1-16 15:00:00,2569.07,2574.24,2563.16,2570.42,14930153600,2019-1-16 15:00:00
000001.XSHG,1day,2019-1-17 15:00:00,2573.58,2582.56,2557.82,2559.64,16246812800,2019-1-17 15:00:00
000001.XSHG,1day,2019-1-18 15:00:00,2567.74,2598.88,2565.9,2596.01,19076723200,2019-1-18 15:00:00
000001.XSHG,1day,2019-1-21 15:00:00,2599.06,2618.98,2599.06,2610.51,16342512000,2019-1-21 15:00:00
000001.XSHG,1day,2019-1-22 15:00:00,2609.64,2609.64,2573.12,2579.7,15253777600,2019-1-22 15:00:00
000001.XSHG,1day,2019-1-23 15:00:00,2575.26,2589.51,2572.52,2581,13142680000,2019-1-23 15:00:00
000001.XSHG,1day,2019-1-24 15:00:00,2584.65,2597.13,2569.94,2591.69,15404204800,2019-1-24 15:00:00
000001.XSHG,1day,2019-1-25 15:00:00,2596.26,2617,2595.63,2601.72,15939403200,2019-1-25 15:00:00
000001.XSHG,1day,2019-1-28 15:00:00,2615.71,2630.32,2591.1,2596.98,14698176000,2019-1-28 15:00:00
000001.XSHG,1day,2019-1-29 15:00:00,2592.35,2601.74,2559.98,2594.25,15558112000,2019-1-29 15:00:00
000001.XSHG,1day,2019-1-30 15:00:00,2584.75,2598.82,2575.41,2575.58,12050256800,2019-1-30 15:00:00
000001.XSHG,1day,2019-1-31 15:00:00,2581.33,2606.63,2571.58,2584.57,15430387200,2019-1-31 15:00:00
000001.XSHG,1day,2019-2-1 15:00:00,2597.78,2618.48,2590.55,2618.23,13198684800,2019-2-1 15:00:00
000001.XSHG,1day,2019-2-11 15:00:00,2613.17,2654.1,2613.17,2653.9,15489886400,2019-2-11 15:00:00
000001.XSHG,1day,2019-2-12 15:00:00,2654.03,2674.48,2648.83,2671.89,18410118400,2019-2-12 15:00:00
000001.XSHG,1day,2019-2-13 15:00:00,2674.52,2727.08,2666.52,2721.07,24379401600,2019-2-13 15:00:00
000001.XSHG,1day,2019-2-14 15:00:00,2715.54,2729.28,2707.83,2719.7,19703734400,2019-2-14 15:00:00
000001.XSHG,1day,2019-2-15 15:00:00,2712.79,2715.4,2679.99,2682.39,19600427200,2019-2-15 15:00:00
000001.XSHG,1day,2019-2-18 15:00:00,2699.82,2754.36,2699.82,2754.36,26043600000,2019-2-18 15:00:00
000001.XSHG,1day,2019-2-19 15:00:00,2759.5,2780.78,2737.59,2755.65,28804627200,2019-2-19 15:00:00
000001.XSHG,1day,2019-2-20 15:00:00,2761.06,2767.41,2740.01,2761.22,24597252800,2019-2-20 15:00:00
000001.XSHG,1day,2019-2-21 15:00:00,2759.94,2793.94,2744.98,2751.8,29864998400,2019-2-21 15:00:00
000001.XSHG,1day,2019-2-22 15:00:00,2749.46,2804.23,2736.33,2804.23,30148140800,2019-2-22 15:00:00
000001.XSHG,1day,2019-2-25 15:00:00,2838.39,2961.68,2838.39,2961.28,52865859200,2019-2-25 15:00:00
000001.XSHG,1day,2019-2-26 15:00:00,2969.1,2995.68,2938.62,2941.52,56555795200,2019-2-26 15:00:00
000001.XSHG,1day,2019-2-27 15:00:00,2939.93,2997.49,2924.64,2953.82,47497644800,2019-2-27 15:00:00
000001.XSHG,1day,2019-2-28 15:00:00,2950.05,2965.3,2930.2,2940.95,35020659200,2019-2-28 15:00:00
000001.XSHG,1day,2019-3-1 15:00:00,2954.4,2994.01,2930.83,2994.01,34578620800,2019-3-1 15:00:00
000001.XSHG,1day,2019-3-4 15:00:00,3015.94,3090.8,3006.94,3027.58,52564944000,2019-3-4 15:00:00
000001.XSHG,1day,2019-3-5 15:00:00,3019.88,3054.96,3009.92,3054.25,42414252800,2019-3-5 15:00:00
000001.XSHG,1day,2019-3-6 15:00:00,3060.43,3103.83,3050.11,3102.1,55500633600,2019-3-6 15:00:00
000001.XSHG,1day,2019-3-7 15:00:00,3103.67,3129.94,3074.98,3106.42,58381708800,2019-3-7 15:00:00
000001.XSHG,1day,2019-3-8 15:00:00,3038.34,3075.05,2969.58,2969.86,57785548800,2019-3-8 15:00:00
000001.XSHG,1day,2019-3-11 15:00:00,2969.08,3027.95,2963.64,3026.99,42621302400,2019-3-11 15:00:00
000001.XSHG,1day,2019-3-12 15:00:00,3049.08,3093.03,3029.9,3060.31,51117318400,2019-3-12 15:00:00
000001.XSHG,1day,2019-3-13 15:00:00,3062.33,3065.02,3013.93,3026.95,45321462400,2019-3-13 15:00:00
000001.XSHG,1day,2019-3-14 15:00:00,3013.6,3041.16,2968.82,2990.68,37314179200,2019-3-14 15:00:00
000001.XSHG,1day,2019-3-15 15:00:00,3000.88,3048.12,2999.43,3021.75,34120614400,2019-3-15 15:00:00
000001.XSHG,1day,2019-3-18 15:00:00,3027.8,3096.42,3009.51,3096.42,39779718400,2019-3-18 15:00:00
000001.XSHG,1day,2019-3-19 15:00:00,3099.9,3113.43,3076.36,3090.97,35090886400,2019-3-19 15:00:00
000001.XSHG,1day,2019-3-20 15:00:00,3084.17,3102.52,3053.5,3090.64,35855750400,2019-3-20 15:00:00
000001.XSHG,1day,2019-3-21 15:00:00,3094.12,3125.02,3087.11,3101.45,41425116800,2019-3-21 15:00:00
000001.XSHG,1day,2019-3-22 15:00:00,3100.73,3107.18,3064.93,3104.15,36484835200,2019-3-22 15:00:00
000001.XSHG,1day,2019-3-25 15:00:00,3058.8,3087,3042.27,3043.03,38027875200,2019-3-25 15:00:00
000001.XSHG,1day,2019-3-26 15:00:00,3057.56,3062.41,2988.5,2997.1,35349801600,2019-3-26 15:00:00
000001.XSHG,1day,2019-3-27 15:00:00,3012.26,3022.76,2988.34,3022.72,29139036800,2019-3-27 15:00:00
000001.XSHG,1day,2019-3-28 15:00:00,3009.8,3025.78,2991.78,2994.94,28810643200,2019-3-28 15:00:00
000001.XSHG,1day,2019-3-29 15:00:00,3000.68,3093.03,2999.99,3090.76,37508297600,2019-3-29 15:00:00
000001.XSHG,1day,2019-4-1 15:00:00,3111.66,3176.18,3111.66,3170.36,46612470400,2019-4-1 15:00:00
000001.XSHG,1day,2019-4-2 15:00:00,3183.27,3192.92,3164.91,3176.82,44706899200,2019-4-2 15:00:00
000001.XSHG,1day,2019-4-3 15:00:00,3159.15,3219.11,3152.33,3216.3,43054864000,2019-4-3 15:00:00
000001.XSHG,1day,2019-4-4 15:00:00,3233.69,3254.14,3216.85,3246.57,46911766400,2019-4-4 15:00:00
000001.XSHG,1day,2019-4-8 15:00:00,3271.27,3288.45,3210.52,3244.81,50451840000,2019-4-8 15:00:00
000001.XSHG,1day,2019-4-9 15:00:00,3240.39,3251.65,3215.7,3239.66,36416998400,2019-4-9 15:00:00
000001.XSHG,1day,2019-4-10 15:00:00,3224.65,3264.58,3205,3241.93,38013440000,2019-4-10 15:00:00
000001.XSHG,1day,2019-4-11 15:00:00,3241.55,3254.05,3185.55,3189.96,35303187200,2019-4-11 15:00:00
000001.XSHG,1day,2019-4-12 15:00:00,3184.86,3199.21,3168.14,3188.63,28978899200,2019-4-12 15:00:00
000001.XSHG,1day,2019-4-15 15:00:00,3233.46,3253.98,3177.27,3177.79,34880979200,2019-4-15 15:00:00
000001.XSHG,1day,2019-4-16 15:00:00,3164.4,3253.6,3153.21,3253.6,35791875200,2019-4-16 15:00:00
000001.XSHG,1day,2019-4-17 15:00:00,3250.15,3275.27,3239.8,3263.12,35754179200,2019-4-17 15:00:00
000001.XSHG,1day,2019-4-18 15:00:00,3261.07,3271.39,3241.83,3250.2,32553993600,2019-4-18 15:00:00
000001.XSHG,1day,2019-4-19 15:00:00,3250.15,3274.33,3226.84,3270.8,31519801600,2019-4-19 15:00:00
000001.XSHG,1day,2019-4-22 15:00:00,3278.49,3279.49,3206.88,3215.04,35321737600,2019-4-22 15:00:00
000001.XSHG,1day,2019-4-23 15:00:00,3211.87,3231.58,3186.76,3198.59,32836121600,2019-4-23 15:00:00
000001.XSHG,1day,2019-4-24 15:00:00,3203.56,3210.65,3156.61,3201.61,27487216000,2019-4-24 15:00:00
000001.XSHG,1day,2019-4-25 15:00:00,3190.59,3193.75,3123.03,3123.83,32587913600,2019-4-25 15:00:00
000001.XSHG,1day,2019-4-26 15:00:00,3108.16,3129.21,3085.8,3086.4,28087385600,2019-4-26 15:00:00
000001.XSHG,1day,2019-4-29 15:00:00,3090.63,3107.76,3050.09,3062.5,29211488000,2019-4-29 15:00:00
000001.XSHG,1day,2019-4-30 15:00:00,3052.62,3088.31,3052.62,3078.34,22230251200,2019-4-30 15:00:00
000001.XSHG,1day,2019-5-6 15:00:00,2984.73,2986.54,2876.58,2906.46,32697225600,2019-5-6 15:00:00
000001.XSHG,1day,2019-5-7 15:00:00,2914.29,2937.28,2889.07,2926.39,25328177600,2019-5-7 15:00:00
000001.XSHG,1day,2019-5-8 15:00:00,2873.14,2929.43,2866.7,2893.76,23153051200,2019-5-8 15:00:00
000001.XSHG,1day,2019-5-9 15:00:00,2871.2,2888.86,2845.04,2850.95,20004110400,2019-5-9 15:00:00
000001.XSHG,1day,2019-5-10 15:00:00,2878.23,2941.45,2838.39,2939.21,28230681600,2019-5-10 15:00:00
000001.XSHG,1day,2019-5-13 15:00:00,2905.07,2921.41,2892.61,2903.71,21202988800,2019-5-13 15:00:00
000001.XSHG,1day,2019-5-14 15:00:00,2872.83,2909.2,2872.83,2883.61,20834536000,2019-5-14 15:00:00
000001.XSHG,1day,2019-5-15 15:00:00,2902.64,2945.39,2902.64,2938.68,23051969600,2019-5-15 15:00:00
000001.XSHG,1day,2019-5-16 15:00:00,2933.5,2956.17,2929.06,2955.71,24838569600,2019-5-16 15:00:00
000001.XSHG,1day,2019-5-17 15:00:00,2955.77,2956.62,2873.8,2882.3,26630164800,2019-5-17 15:00:00
000001.XSHG,1day,2019-5-20 15:00:00,2874.8,2882.63,2838.45,2870.6,20947244800,2019-5-20 15:00:00
000001.XSHG,1day,2019-5-21 15:00:00,2867.71,2919.24,2862.74,2905.97,21138702400,2019-5-21 15:00:00
000001.XSHG,1day,2019-5-22 15:00:00,2905.52,2912.4,2879.64,2891.7,20002691200,2019-5-22 15:00:00
000001.XSHG,1day,2019-5-23 15:00:00,2880.84,2885.14,2846.96,2852.52,19734030400,2019-5-23 15:00:00
000001.XSHG,1day,2019-5-24 15:00:00,2847.84,2871.86,2846.32,2852.99,16720548800,2019-5-24 15:00:00
000001.XSHG,1day,2019-5-27 15:00:00,2851.28,2898.13,2833.04,2892.38,19672089600,2019-5-27 15:00:00
000001.XSHG,1day,2019-5-28 15:00:00,2890.27,2924.04,2887.08,2909.91,22331056000,2019-5-28 15:00:00
000001.XSHG,1day,2019-5-29 15:00:00,2894.83,2934.9,2890.66,2914.7,19895881600,2019-5-29 15:00:00
000001.XSHG,1day,2019-5-30 15:00:00,2903.42,2907.85,2881.52,2905.81,20575878400,2019-5-30 15:00:00
000001.XSHG,1day,2019-5-31 15:00:00,2904.5,2922.91,2895.78,2898.7,19523057600,2019-5-31 15:00:00
000001.XSHG,1day,2019-6-3 15:00:00,2901.74,2920.76,2875.9,2890.08,21594355200,2019-6-3 15:00:00
000001.XSHG,1day,2019-6-4 15:00:00,2887.64,2888.39,2851.97,2862.28,18846353600,2019-6-4 15:00:00
000001.XSHG,1day,2019-6-5 15:00:00,2882.94,2888.77,2858.57,2861.42,18156104000,2019-6-5 15:00:00
000001.XSHG,1day,2019-6-6 15:00:00,2862.33,2862.33,2822.19,2827.8,17706441600,2019-6-6 15:00:00
000001.XSHG,1day,2019-6-10 15:00:00,2833.01,2861.13,2824.36,2852.13,16658592000,2019-6-10 15:00:00
000001.XSHG,1day,2019-6-11 15:00:00,2854.07,2927.43,2854.07,2925.72,26052579200,2019-6-11 15:00:00
000001.XSHG,1day,2019-6-12 15:00:00,2917.22,2924.7,2903.88,2909.38,24025577600,2019-6-12 15:00:00
000001.XSHG,1day,2019-6-13 15:00:00,2905.29,2918.33,2885.95,2910.74,21295779200,2019-6-13 15:00:00
000001.XSHG,1day,2019-6-14 15:00:00,2913,2924.2,2879.66,2881.97,21543579200,2019-6-14 15:00:00
000001.XSHG,1day,2019-6-17 15:00:00,2880.42,2902.48,2877.39,2887.62,15396496000,2019-6-17 15:00:00
000001.XSHG,1day,2019-6-18 15:00:00,2891.09,2898.33,2874.49,2890.16,14770531200,2019-6-18 15:00:00
000001.XSHG,1day,2019-6-19 15:00:00,2944.12,2953.33,2916.44,2917.8,23075697600,2019-6-19 15:00:00
000001.XSHG,1day,2019-6-20 15:00:00,2917.33,2997.39,2915.09,2987.12,29101155200,2019-6-20 15:00:00
000001.XSHG,1day,2019-6-21 15:00:00,2990.37,3010.35,2989.44,3001.98,28697382400,2019-6-21 15:00:00
000001.XSHG,1day,2019-6-24 15:00:00,3004.29,3012.83,2994.42,3008.15,21049388800,2019-6-24 15:00:00
000001.XSHG,1day,2019-6-25 15:00:00,3004.91,3004.91,2949.09,2982.07,24369924800,2019-6-25 15:00:00
000001.XSHG,1day,2019-6-26 15:00:00,2964.62,2986.91,2958.46,2976.28,17444953600,2019-6-26 15:00:00
000001.XSHG,1day,2019-6-27 15:00:00,2982.61,3011.54,2981.05,2996.79,19539705600,2019-6-27 15:00:00
000001.XSHG,1day,2019-6-28 15:00:00,2992.24,2992.24,2961.22,2978.88,18143152000,2019-6-28 15:00:00
000001.XSHG,1day,2019-7-1 15:00:00,3024.62,3045.32,3014.69,3044.9,25084043200,2019-7-1 15:00:00
